first_name,last_name,race5,frequency
DARRELL,JOHNSON,White,13
DARRELL,JONES,Black,18
DARRELL,JONES,White,12
DARRELL,PHILLIPS,White,12
DARRELL,SMITH,Black,22
DARRELL,SMITH,White,24
DARRELL,THOMAS,Black,13
DARRELL,WILLIAMS,Black,22
DARRELL,WILLIAMS,White,11
DARRELL,WILSON,White,15
DARREN,BROWN,White,14
DARREN,SMITH,Black,11
DARREN,SMITH,White,35
DARREN,WILLIAMS,Black,12
DARREN,WILLIAMS,White,12
DARRYL,BROWN,Black,31
DARRYL,DAVIS,Black,14
DARRYL,GREEN,Black,11
DARRYL,JACKSON,Black,19
DARRYL,JOHNSON,Black,31
DARRYL,JONES,Black,15
DARRYL,SMITH,Black,33
DARRYL,TAYLOR,Black,14
DARRYL,THOMAS,Black,11
DARRYL,THOMPSON,Black,18
DARRYL,WHITE,Black,15
DARRYL,WILLIAMS,Black,26
DARRYL,WILSON,Black,16
DARRYL,YOUNG,Black,11
DARSHAN,PATEL,Asian,13
DARYL,WILLIAMS,Black,18
DAVID,ABERNATHY,White,11
DAVID,ADAMS,Black,21
DAVID,ADAMS,Other,12
DAVID,ADAMS,White,79
DAVID,ADKINS,White,15
DAVID,ALDRIDGE,White,12
DAVID,ALEXANDER,White,36
DAVID,ALFORD,White,13
DAVID,ALLEN,Black,21
DAVID,ALLEN,Other,13
DAVID,ALLEN,White,107
DAVID,ALLISON,White,32
DAVID,ALLRED,White,15
DAVID,ALSTON,Black,16
DAVID,AMMONS,White,11
DAVID,ANDERSON,Black,18
DAVID,ANDERSON,Other,12
DAVID,ANDERSON,White,140
DAVID,ANDREWS,White,42
DAVID,ANTHONY,White,14
DAVID,ARMSTRONG,White,25
DAVID,ARNOLD,White,23
DAVID,ARTHUR,White,12
DAVID,ATKINS,White,16
DAVID,ATKINSON,White,20
DAVID,AUSTIN,White,30
DAVID,AUTRY,White,15
DAVID,AYERS,White,16
DAVID,BAILEY,White,59
DAVID,BAKER,White,79
DAVID,BALDWIN,White,18
DAVID,BALL,White,34
DAVID,BALLARD,White,22
DAVID,BANKS,White,19
DAVID,BARBER,White,17
DAVID,BARKER,White,27
DAVID,BARLOW,White,12
DAVID,BARNES,Black,15
DAVID,BARNES,White,51
DAVID,BARNETT,White,15
DAVID,BARR,White,13
DAVID,BARRETT,White,19
DAVID,BARTLETT,White,20
DAVID,BARTON,White,16
DAVID,BASS,White,31
DAVID,BATES,White,17
DAVID,BATTEN,White,12
DAVID,BAUCOM,White,12
DAVID,BAUER,White,12
DAVID,BEAM,White,17
DAVID,BEARD,White,14
DAVID,BEASLEY,White,16
DAVID,BEAVER,White,20
DAVID,BECK,White,30
DAVID,BELCHER,White,11
DAVID,BELL,White,50
DAVID,BENDER,White,11
DAVID,BENFIELD,White,13
DAVID,BENNETT,White,55
DAVID,BENSON,White,15
DAVID,BENTON,White,19
DAVID,BERRY,White,24
DAVID,BISHOP,White,17
DAVID,BLACK,White,41
DAVID,BLACKBURN,White,12
DAVID,BLACKMON,White,12
DAVID,BLACKWELL,White,15
DAVID,BLAIR,White,17
DAVID,BLAKE,White,19
DAVID,BLALOCK,White,17
DAVID,BLANKENSHIP,White,19
DAVID,BLANTON,White,21
DAVID,BLEVINS,White,17
DAVID,BOGGS,White,12
DAVID,BOLICK,White,15
DAVID,BOONE,White,15
DAVID,BOOTH,White,15
DAVID,BOWEN,White,24
DAVID,BOWERS,White,18
DAVID,BOWLES,White,14
DAVID,BOWMAN,White,30
DAVID,BOYD,White,35
DAVID,BOYETTE,White,12
DAVID,BRADFORD,White,11
DAVID,BRADLEY,White,38
DAVID,BRADSHAW,White,23
DAVID,BRADY,White,21
DAVID,BRANCH,White,16
DAVID,BRASWELL,White,16
DAVID,BREWER,White,34
DAVID,BRIDGES,White,26
DAVID,BRINKLEY,White,11
DAVID,BRITT,White,23
DAVID,BROCK,White,16
DAVID,BROOKS,White,72
DAVID,BROWN,Black,76
DAVID,BROWN,Other,31
DAVID,BROWN,White,293
DAVID,BROWNING,White,12
DAVID,BRUCE,White,12
DAVID,BRYAN,White,20
DAVID,BRYANT,Black,23
DAVID,BRYANT,White,46
DAVID,BRYSON,White,13
DAVID,BUCHANAN,White,36
DAVID,BUCK,White,14
DAVID,BUCKNER,White,20
DAVID,BULLOCK,White,20
DAVID,BUNN,White,13
DAVID,BURGESS,White,22
DAVID,BURKE,White,21
DAVID,BURLESON,White,12
DAVID,BURNETTE,White,11
DAVID,BURNS,White,30
DAVID,BURTON,White,30
DAVID,BUSH,White,11
DAVID,BUTLER,White,30
DAVID,BYRD,White,40
DAVID,CAGLE,White,14
DAVID,CAIN,White,13
DAVID,CALDWELL,Black,15
DAVID,CALDWELL,White,26
DAVID,CALHOUN,White,14
DAVID,CAMERON,White,17
DAVID,CAMPBELL,Black,17
DAVID,CAMPBELL,Other,13
DAVID,CAMPBELL,White,81
DAVID,CANNON,White,18
DAVID,CANTRELL,White,12
DAVID,CAPPS,White,12
DAVID,CAREY,White,11
DAVID,CARLSON,White,16
DAVID,CARPENTER,White,49
DAVID,CARR,White,23
DAVID,CARROLL,White,30
DAVID,CARTER,Black,20
DAVID,CARTER,Other,16
DAVID,CARTER,White,88
DAVID,CARVER,White,23
DAVID,CASEY,White,17
DAVID,CASH,White,11
DAVID,CAUDLE,White,11
DAVID,CHAMBERS,White,19
DAVID,CHANDLER,White,20
DAVID,CHAPMAN,White,33
DAVID,CHEEK,White,18
DAVID,CHILDERS,White,27
DAVID,CHRISTIAN,White,12
DAVID,CHURCH,White,27
DAVID,CLARK,Black,21
DAVID,CLARK,Other,14
DAVID,CLARK,White,111
DAVID,CLARKE,White,14
DAVID,CLAYTON,White,16
DAVID,CLINE,White,38
DAVID,COBB,White,16
DAVID,COBLE,White,14
DAVID,COCHRAN,White,12
DAVID,COFFEY,White,19
DAVID,COHEN,White,18
DAVID,COLE,Black,12
DAVID,COLE,White,52
DAVID,COLEMAN,Black,11
DAVID,COLEMAN,White,19
DAVID,COLLIER,White,12
DAVID,COLLINS,White,87
DAVID,COMBS,White,16
DAVID,CONKLIN,White,12
DAVID,CONLEY,White,13
DAVID,CONNER,White,24
DAVID,CONRAD,White,11
DAVID,COOK,White,100
DAVID,COOKE,White,19
DAVID,COOPER,Black,14
DAVID,COOPER,White,47
DAVID,CORBETT,White,12
DAVID,COWAN,White,13
DAVID,COX,Black,13
DAVID,COX,White,97
DAVID,CRAFT,White,13
DAVID,CRAIG,White,34
DAVID,CRAMER,White,12
DAVID,CRAWFORD,White,28
DAVID,CREECH,White,17
DAVID,CREWS,White,13
DAVID,CRISP,White,11
DAVID,CROWDER,White,11
DAVID,CRUZ,Hispanic or Latino,16
DAVID,CULP,White,11
DAVID,CUMMINGS,White,12
DAVID,CUNNINGHAM,White,24
DAVID,CURTIS,White,17
DAVID,DALTON,White,20
DAVID,DANIEL,White,19
DAVID,DANIELS,White,27
DAVID,DAVENPORT,White,26
DAVID,DAVIDSON,White,13
DAVID,DAVIS,Black,27
DAVID,DAVIS,Other,18
DAVID,DAVIS,White,120
DAVID,DAWSON,White,14
DAVID,DAY,White,23
DAVID,DEAL,White,15
DAVID,DEAN,White,17
DAVID,DEATON,White,12
DAVID,DECKER,White,12
DAVID,DELLINGER,White,18
DAVID,DENNIS,White,12
DAVID,DIAZ,Hispanic or Latino,14
DAVID,DICKERSON,White,14
DAVID,DICKSON,White,11
DAVID,DIXON,Black,13
DAVID,DIXON,White,32
DAVID,DONOVAN,White,11
DAVID,DOUGLAS,White,14
DAVID,DOWDY,White,11
DAVID,DOYLE,White,13
DAVID,DRAKE,White,14
DAVID,DRAPER,White,12
DAVID,DREW,White,12
DAVID,DUKE,White,11
DAVID,DUNCAN,White,44
DAVID,DUNN,White,39
DAVID,DURHAM,White,22
DAVID,DYER,White,16
DAVID,EDMONDS,White,13
DAVID,EDWARDS,Black,17
DAVID,EDWARDS,Other,11
DAVID,EDWARDS,White,103
DAVID,ELLIOTT,White,43
DAVID,ELLIS,White,43
DAVID,EMERY,White,11
DAVID,ENGLISH,White,14
DAVID,EVANS,Black,18
DAVID,EVANS,Other,13
DAVID,EVANS,White,75
DAVID,EVERHART,White,12
DAVID,FAIRCLOTH,White,21
DAVID,FARMER,White,25
DAVID,FARRIS,White,11
DAVID,FAULKNER,White,13
DAVID,FERGUSON,White,29
DAVID,FERNANDEZ,Hispanic or Latino,11
DAVID,FERRELL,White,15
DAVID,FIELDS,White,23
DAVID,FISHER,White,49
DAVID,FITZGERALD,White,21
DAVID,FLEMING,White,15
DAVID,FLETCHER,White,13
DAVID,FLOWERS,White,18
DAVID,FLOYD,White,21
DAVID,FLYNN,White,13
DAVID,FOLEY,White,12
DAVID,FORD,White,30
DAVID,FOSTER,White,43
DAVID,FOWLER,White,35
DAVID,FOX,White,43
DAVID,FRANKLIN,White,22
DAVID,FRAZIER,White,20
DAVID,FREDERICK,White,11
DAVID,FREEMAN,White,47
DAVID,FRENCH,White,11
DAVID,FRIEDMAN,White,12
DAVID,FRYE,White,19
DAVID,FULLER,White,22
DAVID,FUNDERBURK,White,12
DAVID,FURR,White,21
DAVID,GAINES,White,12
DAVID,GALLOWAY,White,11
DAVID,GARCIA,Hispanic or Latino,34
DAVID,GARDNER,White,32
DAVID,GARNER,White,23
DAVID,GARRETT,White,26
DAVID,GARRISON,White,16
DAVID,GENTRY,White,19
DAVID,GEORGE,White,32
DAVID,GIBBS,White,17
DAVID,GIBSON,White,54
DAVID,GILBERT,White,17
DAVID,GILL,White,20
DAVID,GILLESPIE,White,16
DAVID,GILMORE,White,14
DAVID,GLASS,White,11
DAVID,GLENN,White,17
DAVID,GLOVER,White,13
DAVID,GODFREY,White,17
DAVID,GODWIN,White,22
DAVID,GOFORTH,White,11
DAVID,GONZALEZ,Hispanic or Latino,36
DAVID,GOODMAN,White,29
DAVID,GORDON,White,39
DAVID,GORE,White,16
DAVID,GRADY,White,12
DAVID,GRAHAM,Black,12
DAVID,GRAHAM,White,48
DAVID,GRANT,White,23
DAVID,GRAY,Black,13
DAVID,GRAY,White,44
DAVID,GREEN,Black,20
DAVID,GREEN,White,66
DAVID,GREENE,White,59
DAVID,GREER,White,17
DAVID,GREGORY,White,23
DAVID,GRIFFIN,White,58
DAVID,GRIFFITH,White,35
DAVID,GRIMES,White,13
DAVID,GROSS,White,25
DAVID,GUNTER,White,17
DAVID,GURLEY,White,11
DAVID,GUTHRIE,White,12
DAVID,GUY,White,14
DAVID,HAHN,White,12
DAVID,HALE,White,15
DAVID,HALL,Black,18
DAVID,HALL,White,141
DAVID,HAMILTON,Black,14
DAVID,HAMILTON,White,42
DAVID,HANCOCK,White,18
DAVID,HANEY,White,11
DAVID,HANSEN,White,17
DAVID,HANSON,White,17
DAVID,HARDEE,White,12
DAVID,HARDIN,White,17
DAVID,HARDY,White,16
DAVID,HARMON,White,16
DAVID,HARPER,White,22
DAVID,HARRELL,White,39
DAVID,HARRINGTON,White,18
DAVID,HARRIS,Black,55
DAVID,HARRIS,Other,18
DAVID,HARRIS,White,125
DAVID,HARRISON,Black,15
DAVID,HARRISON,White,38
DAVID,HART,White,33
DAVID,HARTLEY,White,11
DAVID,HARTMAN,White,20
DAVID,HARVEY,White,16
DAVID,HAWKINS,White,36
DAVID,HAYES,Black,13
DAVID,HAYES,White,36
DAVID,HAYNES,White,20
DAVID,HEATH,White,21
DAVID,HEDRICK,White,17
DAVID,HELMS,White,36
DAVID,HENDERSON,White,51
DAVID,HENRY,White,26
DAVID,HENSLEY,White,21
DAVID,HENSON,White,14
DAVID,HERMAN,White,18
DAVID,HERNANDEZ,Hispanic or Latino,35
DAVID,HERRING,White,24
DAVID,HESTER,White,11
DAVID,HICKS,White,37
DAVID,HIGGINS,White,22
DAVID,HILL,Black,23
DAVID,HILL,White,111
DAVID,HINES,White,22
DAVID,HINSON,White,20
DAVID,HODGE,White,17
DAVID,HODGES,White,25
DAVID,HOFFMAN,White,25
DAVID,HOLDEN,White,11
DAVID,HOLDER,White,11
DAVID,HOLLAND,White,39
DAVID,HOLMES,White,22
DAVID,HOLT,White,31
DAVID,HONEYCUTT,White,27
DAVID,HOOD,White,22
DAVID,HOOVER,White,18
DAVID,HOPKINS,White,20
DAVID,HORN,White,11
DAVID,HORNE,White,29
DAVID,HORTON,White,22
DAVID,HOUCK,White,12
DAVID,HOUSTON,White,15
DAVID,HOWARD,Black,13
DAVID,HOWARD,White,53
DAVID,HOWE,White,11
DAVID,HOWELL,White,47
DAVID,HOYLE,White,11
DAVID,HUBBARD,White,20
DAVID,HUDSON,White,41
DAVID,HUFFMAN,White,37
DAVID,HUGHES,White,70
DAVID,HUMPHREY,White,12
DAVID,HUNT,Other,21
DAVID,HUNT,White,47
DAVID,HUNTER,Black,12
DAVID,HUNTER,White,22
DAVID,HURLEY,White,13
DAVID,HUTCHINS,White,12
DAVID,HYATT,White,16
DAVID,INGRAM,White,25
DAVID,INMAN,White,14
DAVID,ISENHOUR,White,11
DAVID,IVEY,White,19
DAVID,JACKSON,Black,48
DAVID,JACKSON,Other,25
DAVID,JACKSON,White,100
DAVID,JACOBS,White,14
DAVID,JAMES,Black,12
DAVID,JAMES,White,33
DAVID,JARVIS,White,13
DAVID,JENKINS,Black,20
DAVID,JENKINS,White,44
DAVID,JENNINGS,White,23
DAVID,JENSEN,White,15
DAVID,JERNIGAN,White,15
DAVID,JEWELL,White,14
DAVID,JOHNSON,Black,97
DAVID,JOHNSON,Other,54
DAVID,JOHNSON,White,290
DAVID,JOHNSTON,White,33
DAVID,JONES,Black,67
DAVID,JONES,Other,59
DAVID,JONES,White,297
DAVID,JORDAN,White,63
DAVID,JOYCE,White,17
DAVID,JOYNER,White,23
DAVID,JUSTICE,White,15
DAVID,KEEN,White,11
DAVID,KEITH,White,11
DAVID,KELLER,White,35
DAVID,KELLEY,White,24
DAVID,KELLY,White,40
DAVID,KENNEDY,White,50
DAVID,KEY,White,11
DAVID,KIM,Asian,26
DAVID,KING,Black,13
DAVID,KING,Other,13
DAVID,KING,White,119
DAVID,KIRBY,White,15
DAVID,KIRK,White,18
DAVID,KISER,White,15
DAVID,KLEIN,White,14
DAVID,KNAPP,White,13
DAVID,KNIGHT,White,37
DAVID,KNOWLES,White,14
DAVID,KNOX,White,12
DAVID,LACKEY,White,16
DAVID,LAMB,White,19
DAVID,LAMBERT,White,37
DAVID,LANCASTER,White,21
DAVID,LANE,White,41
DAVID,LANGLEY,White,15
DAVID,LARSON,White,17
DAVID,LASSITER,White,13
DAVID,LAWRENCE,White,27
DAVID,LAWS,White,12
DAVID,LAWSON,White,23
DAVID,LEDFORD,White,17
DAVID,LEE,Asian,18
DAVID,LEE,Black,22
DAVID,LEE,Other,23
DAVID,LEE,White,89
DAVID,LEONARD,White,34
DAVID,LESTER,White,11
DAVID,LEVINE,White,11
DAVID,LEWIS,Black,26
DAVID,LEWIS,Other,15
DAVID,LEWIS,White,93
DAVID,LILLY,White,14
DAVID,LINDSAY,White,16
DAVID,LITTLE,Black,12
DAVID,LITTLE,White,31
DAVID,LIVINGSTON,White,12
DAVID,LLOYD,White,15
DAVID,LOCKLEAR,Other,32
DAVID,LONG,White,81
DAVID,LOPEZ,Hispanic or Latino,21
DAVID,LOVE,White,21
DAVID,LOWE,White,12
DAVID,LOWERY,White,21
DAVID,LUCAS,White,19
DAVID,LYNCH,White,28
DAVID,LYNN,White,17
DAVID,LYONS,White,11
DAVID,MABE,White,19
DAVID,MACDONALD,White,13
DAVID,MANGUM,White,12
DAVID,MANN,White,22
DAVID,MANNING,White,11
DAVID,MARKS,White,13
DAVID,MARSH,White,11
DAVID,MARSHALL,White,28
DAVID,MARTIN,Black,18
DAVID,MARTIN,Other,11
DAVID,MARTIN,White,138
DAVID,MARTINEZ,Hispanic or Latino,35
DAVID,MASON,White,38
DAVID,MASSENGILL,White,12
DAVID,MASSEY,White,17
DAVID,MATHIS,White,11
DAVID,MATTHEWS,White,52
DAVID,MAXWELL,White,13
DAVID,MAY,White,29
DAVID,MCBRIDE,White,14
DAVID,MCCALL,White,21
DAVID,MCCLURE,White,17
DAVID,MCCOY,White,16
DAVID,MCDANIEL,White,35
DAVID,MCDONALD,White,30
DAVID,MCGEE,White,19
DAVID,MCGUIRE,White,12
DAVID,MCINTYRE,White,18
DAVID,MCKEE,White,14
DAVID,MCKENZIE,White,11
DAVID,MCKINNEY,White,20
DAVID,MCLAUGHLIN,White,12
DAVID,MCLEAN,Black,12
DAVID,MCLEAN,White,12
DAVID,MCMAHAN,White,15
DAVID,MCNEILL,White,20
DAVID,MEADOWS,White,15
DAVID,MEDLIN,White,19
DAVID,MELTON,White,21
DAVID,MELVIN,White,12
DAVID,MERCER,White,11
DAVID,MERRITT,White,13
DAVID,MESSER,White,14
DAVID,MEYER,White,27
DAVID,MICHAEL,White,15
DAVID,MILES,White,11
DAVID,MILLER,Black,37
DAVID,MILLER,Other,22
DAVID,MILLER,White,219
DAVID,MILLIGAN,White,11
DAVID,MILLS,White,43
DAVID,MINTON,White,12
DAVID,MITCHELL,Black,19
DAVID,MITCHELL,White,56
DAVID,MONTGOMERY,White,14
DAVID,MOODY,White,24
DAVID,MOORE,Black,38
DAVID,MOORE,Other,24
DAVID,MOORE,White,186
DAVID,MOOSE,White,15
DAVID,MORGAN,Other,12
DAVID,MORGAN,White,93
DAVID,MORRIS,White,65
DAVID,MORRISON,White,36
DAVID,MORSE,White,12
DAVID,MORTON,White,33
DAVID,MOSES,White,13
DAVID,MOSS,White,32
DAVID,MULLIS,White,11
DAVID,MURPHY,White,41
DAVID,MURRAY,White,34
DAVID,MYERS,White,61
DAVID,NANCE,White,19
DAVID,NASH,White,11
DAVID,NEAL,White,23
DAVID,NELSON,White,95
DAVID,NEWMAN,White,14
DAVID,NEWTON,White,23
DAVID,NGUYEN,Asian,22
DAVID,NGUYEN,Other,11
DAVID,NICHOLS,White,34
DAVID,NICHOLSON,White,16
DAVID,NORMAN,White,30
DAVID,NORRIS,White,41
DAVID,NORTON,White,17
DAVID,OAKLEY,White,22
DAVID,ODOM,White,15
DAVID,OLIVER,White,23
DAVID,OLSON,White,27
DAVID,ONEAL,White,13
DAVID,ORR,White,17
DAVID,ORTIZ,Hispanic or Latino,13
DAVID,OSBORNE,White,35
DAVID,OWEN,White,28
DAVID,OWENS,Other,12
DAVID,OWENS,White,45
DAVID,OXENDINE,Other,11
DAVID,PACE,White,11
DAVID,PAGE,White,32
DAVID,PAINTER,White,11
DAVID,PALMER,White,22
DAVID,PARKER,Black,20
DAVID,PARKER,Other,11
DAVID,PARKER,White,117
DAVID,PARKS,White,27
DAVID,PARRISH,White,36
DAVID,PARSONS,White,17
DAVID,PATTERSON,Black,11
DAVID,PATTERSON,White,47
DAVID,PATTON,White,15
DAVID,PAUL,White,14
DAVID,PAYNE,White,43
DAVID,PEARCE,White,17
DAVID,PEARSON,White,33
DAVID,PENNINGTON,White,14
DAVID,PEREZ,Hispanic or Latino,21
DAVID,PERKINS,White,23
DAVID,PERRY,Black,16
DAVID,PERRY,White,67
DAVID,PETERS,White,21
DAVID,PETERSON,White,49
DAVID,PHELPS,White,14
DAVID,PHILLIPS,White,125
DAVID,PIERCE,White,36
DAVID,PITTMAN,White,19
DAVID,PITTS,White,11
DAVID,POOLE,White,25
DAVID,POPE,White,41
DAVID,PORTER,White,37
DAVID,POTTER,White,20
DAVID,POWELL,Black,12
DAVID,POWELL,White,56
DAVID,POWERS,White,22
DAVID,PRATT,White,13
DAVID,PRESSLEY,White,16
DAVID,PRICE,Other,13
DAVID,PRICE,White,96
DAVID,PRIDGEN,White,14
DAVID,PRINCE,White,12
DAVID,PROCTOR,White,11
DAVID,PRUITT,White,26
DAVID,PUGH,White,14
DAVID,QUEEN,White,15
DAVID,QUINN,White,18
DAVID,RAMEY,White,11
DAVID,RAMIREZ,Hispanic or Latino,17
DAVID,RAMSEY,White,18
DAVID,RAY,White,42
DAVID,REED,White,46
DAVID,REESE,White,20
DAVID,REEVES,White,11
DAVID,REID,White,27
DAVID,REYNOLDS,White,35
DAVID,RHODES,White,21
DAVID,RICE,White,41
DAVID,RICH,White,14
DAVID,RICHARDS,White,27
DAVID,RICHARDSON,Black,21
DAVID,RICHARDSON,Other,16
DAVID,RICHARDSON,White,53
DAVID,RIDDLE,White,15
DAVID,RIGGS,White,13
DAVID,RILEY,White,20
DAVID,RITCHIE,White,12
DAVID,RIVERA,Hispanic or Latino,19
DAVID,ROACH,White,15
DAVID,ROBBINS,White,24
DAVID,ROBERSON,White,12
DAVID,ROBERTS,Black,13
DAVID,ROBERTS,White,91
DAVID,ROBERTSON,White,35
DAVID,ROBINSON,Black,44
DAVID,ROBINSON,Other,13
DAVID,ROBINSON,White,74
DAVID,RODGERS,White,11
DAVID,RODRIGUEZ,Hispanic or Latino,32
DAVID,ROGERS,Black,13
DAVID,ROGERS,White,81
DAVID,ROLLINS,White,13
DAVID,ROSE,White,57
DAVID,ROSS,White,41
DAVID,ROUSE,White,12
DAVID,ROWE,White,17
DAVID,ROWLAND,White,19
DAVID,ROYAL,White,11
DAVID,RUIZ,Hispanic or Latino,12
DAVID,RUSSELL,Black,11
DAVID,RUSSELL,White,49
DAVID,RYAN,White,15
DAVID,SANCHEZ,Hispanic or Latino,26
DAVID,SANDERS,Black,15
DAVID,SANDERS,White,27
DAVID,SAUNDERS,White,22
DAVID,SAWYER,White,32
DAVID,SCHMIDT,White,27
DAVID,SCHNEIDER,White,17
DAVID,SCHULTZ,White,13
DAVID,SCHWARTZ,White,20
DAVID,SCOTT,Black,19
DAVID,SCOTT,Other,13
DAVID,SCOTT,White,68
DAVID,SEARS,White,11
DAVID,SELF,White,11
DAVID,SHAFFER,White,22
DAVID,SHARPE,White,16
DAVID,SHAW,Black,12
DAVID,SHAW,White,41
DAVID,SHELTON,White,32
DAVID,SHEPHERD,White,23
DAVID,SHERMAN,White,13
DAVID,SHERRILL,White,15
DAVID,SHOOK,White,15
DAVID,SHORE,White,11
DAVID,SHORT,White,19
DAVID,SIGMON,White,20
DAVID,SIMMONS,Black,22
DAVID,SIMMONS,Other,12
DAVID,SIMMONS,White,44
DAVID,SIMPSON,White,32
DAVID,SIMS,White,15
DAVID,SISK,White,11
DAVID,SKINNER,White,14
DAVID,SLOAN,White,15
DAVID,SMITH,Black,95
DAVID,SMITH,Other,51
DAVID,SMITH,White,496
DAVID,SNIDER,White,12
DAVID,SNIPES,White,11
DAVID,SNOW,White,16
DAVID,SNYDER,White,34
DAVID,SPARKS,White,17
DAVID,SPEARS,White,12
DAVID,SPENCE,White,11
DAVID,SPENCER,Black,11
DAVID,SPENCER,White,37
DAVID,SPIVEY,White,15
DAVID,STAFFORD,White,19
DAVID,STALLINGS,White,23
DAVID,STAMEY,White,14
DAVID,STANLEY,White,33
DAVID,STARNES,White,15
DAVID,STEELE,White,23
DAVID,STEIN,White,12
DAVID,STEPHENS,White,33
DAVID,STEPHENSON,White,16
DAVID,STEVENS,White,34
DAVID,STEWART,Black,11
DAVID,STEWART,White,72
DAVID,STOKES,White,15
DAVID,STONE,White,42
DAVID,STRICKLAND,White,49
DAVID,STROUD,White,17
DAVID,SULLIVAN,White,33
DAVID,SUMMERS,White,11
DAVID,SUTTON,Black,12
DAVID,SUTTON,White,25
DAVID,SWAIN,White,12
DAVID,SYKES,White,16
DAVID,TALLEY,White,11
DAVID,TANNER,White,11
DAVID,TAYLOR,Black,32
DAVID,TAYLOR,Other,24
DAVID,TAYLOR,White,177
DAVID,TEAGUE,White,23
DAVID,TERRY,White,16
DAVID,THOMAS,Black,23
DAVID,THOMAS,Other,17
DAVID,THOMAS,White,117
DAVID,THOMPSON,Black,36
DAVID,THOMPSON,Other,22
DAVID,THOMPSON,White,155
DAVID,THORNTON,White,16
DAVID,TILLEY,White,21
DAVID,TODD,White,16
DAVID,TORRES,Hispanic or Latino,18
DAVID,TOWNSEND,White,14
DAVID,TRIPP,White,12
DAVID,TROUTMAN,White,12
DAVID,TUCKER,White,45
DAVID,TURNER,Black,11
DAVID,TURNER,Other,12
DAVID,TURNER,White,74
DAVID,TUTTLE,White,11
DAVID,TYNDALL,White,11
DAVID,TYSON,White,14
DAVID,UNDERWOOD,White,21
DAVID,VANCE,White,15
DAVID,VAUGHN,White,20
DAVID,WADDELL,White,12
DAVID,WAGNER,White,28
DAVID,WAGONER,White,13
DAVID,WALKER,Black,23
DAVID,WALKER,Other,11
DAVID,WALKER,White,112
DAVID,WALL,White,27
DAVID,WALLACE,White,37
DAVID,WALLER,White,12
DAVID,WALSH,White,17
DAVID,WALTERS,White,25
DAVID,WARD,Black,13
DAVID,WARD,White,59
DAVID,WARNER,White,12
DAVID,WARREN,White,44
DAVID,WASHINGTON,Black,19
DAVID,WATERS,White,21
DAVID,WATKINS,White,32
DAVID,WATSON,White,62
DAVID,WATTS,White,42
DAVID,WEAVER,White,33
DAVID,WEBB,White,40
DAVID,WEBER,White,18
DAVID,WEBSTER,White,16
DAVID,WEEKS,White,13
DAVID,WEISS,White,13
DAVID,WELCH,White,24
DAVID,WELLS,White,47
DAVID,WEST,White,58
DAVID,WHALEY,White,14
DAVID,WHEELER,White,27
DAVID,WHITAKER,White,20
DAVID,WHITE,Black,31
DAVID,WHITE,Other,16
DAVID,WHITE,White,155
DAVID,WHITFIELD,White,16
DAVID,WHITLEY,White,38
DAVID,WIGGINS,White,15
DAVID,WILCOX,White,11
DAVID,WILDER,White,12
DAVID,WILKERSON,White,12
DAVID,WILKINS,White,15
DAVID,WILKINSON,White,13
DAVID,WILLARD,White,14
DAVID,WILLIAMS,Black,127
DAVID,WILLIAMS,Other,34
DAVID,WILLIAMS,White,283
DAVID,WILLIAMSON,White,25
DAVID,WILLIS,White,46
DAVID,WILSON,Black,24
DAVID,WILSON,Other,17
DAVID,WILSON,White,163
DAVID,WINSTEAD,White,13
DAVID,WINTERS,White,11
DAVID,WISE,White,19
DAVID,WOLFE,White,20
DAVID,WOOD,White,84
DAVID,WOODARD,White,16
DAVID,WOODS,Black,13
DAVID,WOODS,White,17
DAVID,WOOLARD,White,13
DAVID,WOOTEN,White,13
DAVID,WORKMAN,White,14
DAVID,WORLEY,White,11
DAVID,WRIGHT,Black,19
DAVID,WRIGHT,Other,11
DAVID,WRIGHT,White,114
DAVID,WYATT,White,20
DAVID,YATES,White,18
DAVID,YORK,White,17
DAVID,YOUNG,Black,17
DAVID,YOUNG,Other,14
DAVID,YOUNG,White,88
DAVID,ZIMMERMAN,White,15
DAWN,ALLEN,White,12
DAWN,ANDERSON,White,21
DAWN,BROWN,White,26
DAWN,CLARK,White,11
DAWN,COLLINS,White,11
DAWN,DAVIS,White,30
DAWN,EDWARDS,White,13
DAWN,HALL,White,16
DAWN,HARRIS,White,22
DAWN,HICKS,White,11
DAWN,JOHNSON,Black,21
DAWN,JOHNSON,White,40
DAWN,JONES,White,26
DAWN,LEE,White,12
DAWN,MARTIN,White,25
DAWN,MILLER,White,24
DAWN,MOORE,White,18
DAWN,NELSON,White,14
DAWN,PARKER,White,14
DAWN,PERRY,White,12
DAWN,PHILLIPS,White,12
DAWN,ROBERTS,White,13
DAWN,SCOTT,White,14
DAWN,SMITH,White,65
DAWN,TAYLOR,White,20
DAWN,THOMAS,White,11
DAWN,THOMPSON,White,15
DAWN,WALKER,White,14
DAWN,WARD,White,15
DAWN,WHITE,White,16
DAWN,WILLIAMS,White,48
DAWN,WILSON,White,18
DAWN,YOUNG,White,11
DAWSON,SMITH,White,12
DEAN,JOHNSON,White,11
DEAN,SMITH,White,17
DEANNA,BROWN,White,13
DEANNA,DAVIS,White,11
DEANNA,JOHNSON,White,13
DEANNA,JONES,White,20
DEANNA,SMITH,White,31
DEANNA,TAYLOR,White,15
DEANNA,THOMPSON,White,12
